,Country,WHOREGION,FLUREGION,Year,Week,SDATE,EDATE,SPEC_RECEIVED_NB,SPEC_PROCESSED_NB,AH1,AH1N12009,AH3,AH5,ANOTSUBTYPED,INF_A,BYAMAGATA,BVICTORIA,BNOTDETERMINED,INF_B,ALL_INF,ALL_INF2,TITLE
44,Ecuador,Region of the Americas of WHO,Tropical South America,1995,31,1995-07-31,1995-08-06,,,,,,,,,,,,,,,No Report
45,Ecuador,Region of the Americas of WHO,Tropical South America,1995,32,1995-08-07,1995-08-13,,,,,,,,,,,,,,,No Report
46,Ecuador,Region of the Americas of WHO,Tropical South America,1995,33,1995-08-14,1995-08-20,,,,,,,,,,,,,,,No Report
47,Ecuador,Region of the Americas of WHO,Tropical South America,1995,34,1995-08-21,1995-08-27,,,,,,,,,,,,,,,No Report
48,Ecuador,Region of the Americas of WHO,Tropical South America,1995,35,1995-08-28,1995-09-03,,,,,,,,,,,,,,,No Report
49,Ecuador,Region of the Americas of WHO,Tropical South America,1995,36,1995-09-04,1995-09-10,,,,,,,,,,,,,,,No Report
50,Ecuador,Region of the Americas of WHO,Tropical South America,1995,37,1995-09-11,1995-09-17,,,,,,,,,,,,,,,No Report
51,Ecuador,Region of the Americas of WHO,Tropical South America,1995,38,1995-09-18,1995-09-24,,,,,,,,,,,,,,,No Report
52,Ecuador,Region of the Americas of WHO,Tropical South America,1995,39,1995-09-25,1995-10-01,,,,,,,,,,,,,,,No Report
53,Ecuador,Region of the Americas of WHO,Tropical South America,1995,40,1995-10-02,1995-10-08,,,,,,,,,,,,,,,No Report
54,Ecuador,Region of the Americas of WHO,Tropical South America,1995,41,1995-10-09,1995-10-15,,,,,,,,,,,,,,,No Report
55,Ecuador,Region of the Americas of WHO,Tropical South America,1995,42,1995-10-16,1995-10-22,,,,,,,,,,,,,,,No Report
56,Ecuador,Region of the Americas of WHO,Tropical South America,1995,43,1995-10-23,1995-10-29,,,,,,,,,,,,,,,No Report
57,Ecuador,Region of the Americas of WHO,Tropical South America,1995,44,1995-10-30,1995-11-05,,,,,,,,,,,,,,,No Report
58,Ecuador,Region of the Americas of WHO,Tropical South America,1995,45,1995-11-06,1995-11-12,,,,,,,,,,,,,,,No Report
59,Ecuador,Region of the Americas of WHO,Tropical South America,1995,46,1995-11-13,1995-11-19,,,,,,,,,,,,,,,No Report
60,Ecuador,Region of the Americas of WHO,Tropical South America,1995,47,1995-11-20,1995-11-26,,,,,,,,,,,,,,,No Report
61,Ecuador,Region of the Americas of WHO,Tropical South America,1995,48,1995-11-27,1995-12-03,,,,,,,,,,,,,,,No Report
62,Ecuador,Region of the Americas of WHO,Tropical South America,1995,49,1995-12-04,1995-12-10,,,,,,,,,,,,,,,No Report
63,Ecuador,Region of the Americas of WHO,Tropical South America,1995,50,1995-12-11,1995-12-17,,,,,,,,,,,,,,,No Report
64,Ecuador,Region of the Americas of WHO,Tropical South America,1995,51,1995-12-18,1995-12-24,,,,,,,,,,,,,,,No Report
